,cityFrom,lat_ori,lon_ori,cityTo,lat,lon,station_orig,station_dest,Tps_trajet_sec,Tps_total_sec,mode,Distance,Tps_transit_aller,Tps_transit_retour,Tps_total_transit,Tps_total_avec_transit,lat_dest_centre,lon_dest_centre,lat_prop_tps,lon_prop_tps
253,Clermont-Ferrand,45.778945,3.100543,Nice,43.704556,7.261904,Clermont-Ferrand Train Station,Nice Train Station,26880,26880,Train,398.5,180.0,83.99999999999999,264.0,27144.0,-2.0743890000000036,4.161361,-201.829572645962,404.88341977110935
254,Clermont-Ferrand,45.778945,3.100543,Chambéry,45.571302,5.919547,Clermont-Ferrand Train Station,Chambéry - Challes-les-Eaux,15270,15270,Train,217.5,180.0,72.0,252.0,15522.0,-0.20764299999999736,2.8190039999999996,-19.003914784252,258.00104887940455
255,Clermont-Ferrand,45.778945,3.100543,Riom,45.889965,3.120498,Clermont-Ferrand Train Station,Riom - Châtel-Guyon,510,510,Train,13.7,180.0,72.0,252.0,762.0,0.11101999999999634,0.019954999999999945,12.0,2.2467240038471066
256,Clermont-Ferrand,45.778945,3.100543,Vichy,46.126991,3.430476,Clermont-Ferrand Train Station,Vichy Train Station,1860,1860,Train,46.1,180.0,108.00000000000001,288.0,2148.0,0.3480459999999965,0.32993300000000003,25.0,24.629330358985865
257,Clermont-Ferrand,45.778945,3.100543,Nevers,46.987282,3.150743,Clermont-Ferrand Train Station,Nevers Train Station,5430,5430,Train,135.7,180.0,60.0,240.0,5670.0,1.2083370000000002,0.0501999999999998,94.0,3.9225906313584384
258,Clermont-Ferrand,45.778945,3.100543,Montargis,48.006862,2.742783,Clermont-Ferrand Train Station,Montargis Train Station,17130,17130,Train,250.8,180.0,156.0,336.0,17466.0,2.227916999999998,-0.35775999999999986,287.0,-46.15370570132908
259,Clermont-Ferrand,45.778945,3.100543,Carcassonne,43.218029,2.351824,Clermont-Ferrand Train Station,Carcassonne Train Station,27060,27060,Train,290.1,180.0,72.0,252.0,27312.0,-2.560915999999999,-0.7487189999999999,-436.9100436388153,-127.73665788460464
260,Clermont-Ferrand,45.778945,3.100543,Châteauroux,46.809812,1.699483,Clermont-Ferrand Train Station,Châteauroux Train Station,17400,17400,Train,160.0,180.0,72.0,252.0,17652.0,1.0308670000000006,-1.40106,174.0,-236.9679629859371
261,Clermont-Ferrand,45.778945,3.100543,Libourne,44.915904,-0.236359,Clermont-Ferrand Train Station,Libourne Train Station,26220,26220,Train,279.9,180.0,72.0,252.0,26472.0,-0.8630410000000026,-3.3369020000000003,-110.47479254749518,-427.14489369719485
262,Clermont-Ferrand,45.778945,3.100543,Poitiers,46.582232,0.333136,Clermont-Ferrand Train Station,Poitiers Train Station,20940,20940,Train,233.9,180.0,72.0,252.0,21192.0,0.8032869999999974,-2.767407,98.0,-339.1993324205017
263,Clermont-Ferrand,45.778945,3.100543,Blois,47.585449,1.323759,Clermont-Ferrand Train Station,Blois - Chambord,18000,18000,Train,244.9,180.0,96.0,276.0,18276.0,1.8065039999999968,-1.7767840000000001,217.0,-213.590965568431
264,Clermont-Ferrand,45.778945,3.100543,Saintes,45.74874,-0.6179,Clermont-Ferrand Train Station,Saintes Train Station,29040,29040,Train,291.1,180.0,120.0,300.0,29340.0,-0.030205000000002258,-3.718443,-3.9720274662811024,-488.9838678298162
265,Clermont-Ferrand,45.778945,3.100543,Roche-sur-Yon,46.672075,-1.43566,Clermont-Ferrand Train Station,La Roche-sur-Yon,27870,27870,Train,365.6,180.0,0.0,180.0,28050.0,0.8931299999999993,-4.536203,90.0,-458.6938055613556
266,Clermont-Ferrand,45.778945,3.100543,Rochelle,46.152705,-1.145853,Clermont-Ferrand Train Station,La Rochelle,27900,27900,Train,333.6,180.0,0.0,180.0,28080.0,0.3737599999999972,-4.246396,41.0,-466.1976214607297
267,Clermont-Ferrand,45.778945,3.100543,Cholet,47.065702,-0.869897,Clermont-Ferrand Train Station,Cholet Train Station,23160,23160,Train,339.2,180.0,108.00000000000001,288.0,23448.0,1.2867570000000015,-3.97044,120.0,-371.76406209014874
268,Clermont-Ferrand,45.778945,3.100543,Saint-Malo,48.646859,-2.004158,Clermont-Ferrand Train Station,Saint-Malo Train Station,30000,30000,Train,503.0,180.0,192.0,372.0,30372.0,2.867913999999999,-5.104701,247.0,-441.3200460683613
269,Clermont-Ferrand,45.778945,3.100543,Vannes,47.665169,-2.75245,Clermont-Ferrand Train Station,Vannes Train Station,29640,29640,Train,495.8,180.0,108.00000000000001,288.0,29928.0,1.8862239999999986,-5.852993,152.0,-474.7558050651787
270,Clermont-Ferrand,45.778945,3.100543,Rennes,48.103517,-1.672744,Clermont-Ferrand Train Station,Rennes Train Station,26640,26640,Train,447.9,180.0,120.0,300.0,26940.0,2.3245719999999963,-4.773287,196.0,-403.6755991889307
