,codes,name,links,coord,label,timezone,id,administrative_regions,insee,lat,lon,lat_city,lon_city,city
12,"[{'type': 'source', 'value': '87696179'}, {'type': 'uic', 'value': '87696179'}]",Pouilly-sur-Loire,[],"{'lat': '47.282242', 'lon': '2.966276'}",Pouilly-sur-Loire (Pouilly-sur-Loire),Europe/Paris,stop_area:SNCF:87696179,"[{'insee': '58215', 'name': 'Pouilly-sur-Loire', 'level': 8, 'coord': {'lat': '47.28154199999999', 'lon': '2.9583419'}, 'label': 'Pouilly-sur-Loire (58150)', 'id': 'admin:fr:58215', 'zip_code': '58150'}]",58215,47.282242,2.966276,47.28154199999999,2.9583419,Pouilly-sur-Loire
13,"[{'type': 'source', 'value': '87721894'}, {'type': 'uic', 'value': '87721894'}]",Poule,[],"{'lat': '46.148042', 'lon': '4.456603'}",Poule (Poule-les-Écharmeaux),Europe/Paris,stop_area:SNCF:87721894,"[{'insee': '69160', 'name': 'Poule-les-Écharmeaux', 'level': 8, 'coord': {'lat': '46.1494612', 'lon': '4.4570202'}, 'label': 'Poule-les-Écharmeaux (69870)', 'id': 'admin:fr:69160', 'zip_code': '69870'}]",69160,46.148042,4.456603,46.1494612,4.4570202,Poule-les-Écharmeaux
14,"[{'type': 'source', 'value': '87484584'}, {'type': 'uic', 'value': '87484584'}]",Poule-les-Écharmeaux Mairie,[],"{'lat': '46.148161', 'lon': '4.45663'}",Poule-les-Écharmeaux Mairie (Poule-les-Écharmeaux),Europe/Paris,stop_area:SNCF:87484584,"[{'insee': '69160', 'name': 'Poule-les-Écharmeaux', 'level': 8, 'coord': {'lat': '46.1494612', 'lon': '4.4570202'}, 'label': 'Poule-les-Écharmeaux (69870)', 'id': 'admin:fr:69160', 'zip_code': '69870'}]",69160,46.148161,4.45663,46.1494612,4.4570202,Poule-les-Écharmeaux
15,"[{'type': 'source', 'value': '87172338'}, {'type': 'uic', 'value': '87172338'}]",Pouru-Saint-Remy,[],"{'lat': '49.675863', 'lon': '5.082955'}",Pouru-Saint-Remy (Pouru-Saint-Remy),Europe/Paris,stop_area:SNCF:87172338,"[{'insee': '08343', 'name': 'Pouru-Saint-Remy', 'level': 8, 'coord': {'lat': '49.6802164', 'lon': '5.0827064'}, 'label': 'Pouru-Saint-Remy (08140)', 'id': 'admin:fr:08343', 'zip_code': '08140'}]",08343,49.675863,5.082955,49.6802164,5.0827064,Pouru-Saint-Remy
16,"[{'type': 'source', 'value': '87144204'}, {'type': 'uic', 'value': '87144204'}]",Poussay,[],"{'lat': '48.322751', 'lon': '6.126436'}",Poussay (Poussay),Europe/Paris,stop_area:SNCF:87144204,"[{'insee': '88357', 'name': 'Poussay', 'level': 8, 'coord': {'lat': '48.3201682', 'lon': '6.124765099999999'}, 'label': 'Poussay (88500)', 'id': 'admin:fr:88357', 'zip_code': '88500'}]",88357,48.322751,6.126436,48.3201682,6.124765099999999,Poussay
17,"[{'type': 'source', 'value': '87144428'}, {'type': 'uic', 'value': '87144428'}]",Pouxeux,[],"{'lat': '48.108806', 'lon': '6.569532'}",Pouxeux (Pouxeux),Europe/Paris,stop_area:SNCF:87144428,"[{'insee': '88358', 'name': 'Pouxeux', 'level': 8, 'coord': {'lat': '48.108134', 'lon': '6.5679373'}, 'label': 'Pouxeux (88550)', 'id': 'admin:fr:88358', 'zip_code': '88550'}]",88358,48.108806,6.569532,48.108134,6.5679373,Pouxeux
18,"[{'type': 'source', 'value': '87671560'}, {'type': 'uic', 'value': '87671560'}]",Pouzac,[],"{'lat': '43.087778', 'lon': '0.140833'}",Pouzac (Pouzac),Europe/Paris,stop_area:SNCF:87671560,"[{'insee': '65370', 'name': 'Pouzac', 'level': 8, 'coord': {'lat': '43.0848965', 'lon': '0.1344757'}, 'label': 'Pouzac (65200)', 'id': 'admin:fr:65370', 'zip_code': '65200'}]",65370,43.087778,0.140833,43.0848965,0.1344757,Pouzac
19,"[{'type': 'source', 'value': '87333005'}, {'type': 'uic', 'value': '87333005'}]",Pouzauges,[],"{'lat': '46.78031', 'lon': '-0.839446'}",Pouzauges (Pouzauges),Europe/Paris,stop_area:SNCF:87333005,"[{'insee': '85182', 'name': 'Pouzauges', 'level': 8, 'coord': {'lat': '46.7830556', 'lon': '-0.8361111'}, 'label': 'Pouzauges (85700)', 'id': 'admin:fr:85182', 'zip_code': '85700'}]",85182,46.78031,-0.839446,46.7830556,-0.8361111,Pouzauges
20,"[{'type': 'source', 'value': '87487314'}, {'type': 'uic', 'value': '87487314'}]",Pouzauges,[],"{'lat': '46.752417', 'lon': '-0.814603'}",Pouzauges (La Meilleraie-Tillay),Europe/Paris,stop_area:SNCF:87487314,"[{'insee': '85140', 'name': 'La Meilleraie-Tillay', 'level': 8, 'coord': {'lat': '46.7414193', 'lon': '-0.8473752999999999'}, 'label': 'La Meilleraie-Tillay (85700)', 'id': 'admin:fr:85140', 'zip_code': '85700'}]",85140,46.752417,-0.814603,46.7414193,-0.8473752999999999,La Meilleraie-Tillay
21,"[{'type': 'source', 'value': '87453670'}, {'type': 'uic', 'value': '87453670'}]",Pradelles,[],"{'lat': '44.769726', 'lon': '3.883214'}",Pradelles (Pradelles),Europe/Paris,stop_area:SNCF:87453670,"[{'insee': '43154', 'name': 'Pradelles', 'level': 8, 'coord': {'lat': '44.7703524', 'lon': '3.8836961'}, 'label': 'Pradelles (43420)', 'id': 'admin:fr:43154', 'zip_code': '43420'}]",43154,44.769726,3.883214,44.7703524,3.8836961,Pradelles
22,"[{'type': 'source', 'value': '87784637'}, {'type': 'uic', 'value': '87784637'}]",Prades - Molitg-les-Bains,[],"{'lat': '42.617085', 'lon': '2.429486'}",Prades - Molitg-les-Bains (Prades),Europe/Paris,stop_area:SNCF:87784637,"[{'insee': '66149', 'name': 'Prades', 'level': 8, 'coord': {'lat': '42.6181232', 'lon': '2.4230925'}, 'label': 'Prades (66500)', 'id': 'admin:fr:66149', 'zip_code': '66500'}]",66149,42.617085,2.429486,42.6181232,2.4230925,Prades
23,"[{'type': 'source', 'value': '87336933'}, {'type': 'uic', 'value': '87336933'}]",Pradons Centre,[],"{'lat': '44.474277', 'lon': '4.358646'}",Pradons Centre (Pradons),Europe/Paris,stop_area:SNCF:87336933,"[{'insee': '07183', 'name': 'Pradons', 'level': 8, 'coord': {'lat': '44.4745832', 'lon': '4.3573235'}, 'label': 'Pradons (07120)', 'id': 'admin:fr:07183', 'zip_code': '07120'}]",07183,44.474277,4.358646,44.4745832,4.3573235,Pradons
24,"[{'type': 'source', 'value': '87618850'}, {'type': 'uic', 'value': '87618850'}]",Prat-Bonrepaux,[],"{'lat': '43.031158', 'lon': '1.019665'}",Prat-Bonrepaux (Prat-Bonrepaux),Europe/Paris,stop_area:SNCF:87618850,"[{'insee': '09235', 'name': 'Prat-Bonrepaux', 'level': 8, 'coord': {'lat': '43.03020739999999', 'lon': '1.0267568'}, 'label': 'Prat-Bonrepaux (09160)', 'id': 'admin:fr:09235', 'zip_code': '09160'}]",09235,43.031158,1.019665,43.03020739999999,1.0267568,Prat-Bonrepaux
0,"[{'type': 'source', 'value': '87700914'}, {'type': 'uic', 'value': '87700914'}]",Praye-sous-Vaudémont PN,[],"{'lat': '48.433054', 'lon': '6.100488'}",Praye-sous-Vaudémont PN (Praye),Europe/Paris,stop_area:SNCF:87700914,"[{'insee': '54434', 'name': 'Praye', 'level': 8, 'coord': {'lat': '48.4350239', 'lon': '6.1069853'}, 'label': 'Praye (54116)', 'id': 'admin:fr:54434', 'zip_code': '54116'}]",54434,48.433054,6.100488,48.4350239,6.1069853,Praye
1,"[{'type': 'source', 'value': '87613786'}, {'type': 'uic', 'value': '87613786'}]",Prayssac,[],"{'lat': '44.503889', 'lon': '1.188333'}",Prayssac (Prayssac),Europe/Paris,stop_area:SNCF:87613786,"[{'insee': '46225', 'name': 'Prayssac', 'level': 8, 'coord': {'lat': '44.5101', 'lon': '1.18691'}, 'label': 'Prayssac (46220)', 'id': 'admin:fr:46225', 'zip_code': '46220'}]",46225,44.503889,1.188333,44.5101,1.18691,Prayssac
2,"[{'type': 'source', 'value': '87169250'}, {'type': 'uic', 'value': '87169250'}]",Prayssac Hospice,[],"{'lat': '44.499585', 'lon': '1.196579'}",Prayssac Hospice (Prayssac),Europe/Paris,stop_area:SNCF:87169250,"[{'insee': '46225', 'name': 'Prayssac', 'level': 8, 'coord': {'lat': '44.5101', 'lon': '1.18691'}, 'label': 'Prayssac (46220)', 'id': 'admin:fr:46225', 'zip_code': '46220'}]",46225,44.499585,1.196579,44.5101,1.18691,Prayssac
3,"[{'type': 'source', 'value': '87698613'}, {'type': 'uic', 'value': '87698613'}]",Praz-sur-Arly Office de Tourisme,[],"{'lat': '45.839413', 'lon': '6.577007'}",Praz-sur-Arly Office de Tourisme (Praz-sur-Arly),Europe/Paris,stop_area:SNCF:87698613,"[{'insee': '74215', 'name': 'Praz-sur-Arly', 'level': 8, 'coord': {'lat': '45.83791859999999', 'lon': '6.5704514'}, 'label': 'Praz-sur-Arly (74120)', 'id': 'admin:fr:74215', 'zip_code': '74120'}]",74215,45.839413,6.577007,45.83791859999999,6.5704514,Praz-sur-Arly
4,"[{'type': 'source', 'value': '87276410'}, {'type': 'uic', 'value': '87276410'}]",Précy-sur-Oise,[],"{'lat': '49.203273', 'lon': '2.376437'}",Précy-sur-Oise (Précy-sur-Oise),Europe/Paris,stop_area:SNCF:87276410,"[{'insee': '60513', 'name': 'Précy-sur-Oise', 'level': 8, 'coord': {'lat': '49.2066545', 'lon': '2.3722215'}, 'label': 'Précy-sur-Oise (60460)', 'id': 'admin:fr:60513', 'zip_code': '60460'}]",60513,49.203273,2.376437,49.2066545,2.3722215,Précy-sur-Oise
5,"[{'type': 'source', 'value': '87582767'}, {'type': 'uic', 'value': '87582767'}]",Preignac,[],"{'lat': '44.57847', 'lon': '-0.302095'}",Preignac (Preignac),Europe/Paris,stop_area:SNCF:87582767,"[{'insee': '33337', 'name': 'Preignac', 'level': 8, 'coord': {'lat': '44.5857128', 'lon': '-0.295258'}, 'label': 'Preignac (33210)', 'id': 'admin:fr:33337', 'zip_code': '33210'}]",33337,44.57847,-0.302095,44.5857128,-0.295258,Preignac
6,"[{'type': 'source', 'value': '87276501'}, {'type': 'uic', 'value': '87276501'}]",Presles - Courcelles,[],"{'lat': '49.113448', 'lon': '2.287686'}",Presles - Courcelles (Presles),Europe/Paris,stop_area:SNCF:87276501,"[{'insee': '95504', 'name': 'Presles', 'level': 8, 'coord': {'lat': '49.114721', 'lon': '2.2814878'}, 'label': 'Presles (95590)', 'id': 'admin:fr:95504', 'zip_code': '95590'}]",95504,49.113448,2.287686,49.114721,2.2814878,Presles
7,"[{'type': 'source', 'value': '87158162'}, {'type': 'uic', 'value': '87158162'}]",Prévessin-Moëns Mairie,[],"{'lat': '46.25446', 'lon': '6.081099'}",Prévessin-Moëns Mairie (Prévessin-Moëns),Europe/Paris,stop_area:SNCF:87158162,"[{'insee': '01313', 'name': 'Prévessin-Moëns', 'level': 8, 'coord': {'lat': '46.257389', 'lon': '6.0873747'}, 'label': 'Prévessin-Moëns (01280)', 'id': 'admin:fr:01313', 'zip_code': '01280'}]",01313,46.25446,6.081099,46.257389,6.0873747,Prévessin-Moëns
8,"[{'type': 'source', 'value': '87485268'}, {'type': 'uic', 'value': '87485268'}]",Prin-Deyrançon,[],"{'lat': '46.219032', 'lon': '-0.636413'}",Prin-Deyrançon (Prin-Deyrançon),Europe/Paris,stop_area:SNCF:87485268,"[{'insee': '79220', 'name': 'Prin-Deyrançon', 'level': 8, 'coord': {'lat': '46.2203095', 'lon': '-0.6359362'}, 'label': 'Prin-Deyrançon (79210)', 'id': 'admin:fr:79220', 'zip_code': '79210'}]",79220,46.219032,-0.636413,46.2203095,-0.6359362,Prin-Deyrançon
9,"[{'type': 'source', 'value': '87746206'}, {'type': 'uic', 'value': '87746206'}]",Pringy,[],"{'lat': '45.939517', 'lon': '6.123338'}",Pringy (Annecy),Europe/Paris,stop_area:SNCF:87746206,"[{'insee': '74010', 'name': 'Annecy', 'level': 8, 'coord': {'lat': '45.8992348', 'lon': '6.1288847'}, 'label': 'Annecy (74000-74960)', 'id': 'admin:fr:74010', 'zip_code': '74000;74960'}]",74010,45.939517,6.123338,45.8992348,6.1288847,Annecy
10,"[{'type': 'source', 'value': '87697540'}, {'type': 'uic', 'value': '87697540'}]",Pringy-Gare-Arret-Sibra,[],"{'lat': '45.93876', 'lon': '6.122169'}",Pringy-Gare-Arret-Sibra (Annecy),Europe/Paris,stop_area:SNCF:87697540,"[{'insee': '74010', 'name': 'Annecy', 'level': 8, 'coord': {'lat': '45.8992348', 'lon': '6.1288847'}, 'label': 'Annecy (74000-74960)', 'id': 'admin:fr:74010', 'zip_code': '74000;74960'}]",74010,45.93876,6.122169,45.8992348,6.1288847,Annecy
11,"[{'type': 'source', 'value': '87485359'}, {'type': 'uic', 'value': '87485359'}]",Prissé-la-Charrière,[],"{'lat': '46.153021', 'lon': '-0.492754'}",Prissé-la-Charrière (Plaine-d'Argenson),Europe/Paris,stop_area:SNCF:87485359,"[{'insee': '79078', 'name': ""Plaine-d'Argenson"", 'level': 8, 'coord': {'lat': '46.1519853', 'lon': '-0.4846525'}, 'label': ""Plaine-d'Argenson (79360)"", 'id': 'admin:fr:79078', 'zip_code': '79360'}]",79078,46.153021,-0.492754,46.1519853,-0.4846525,Plaine-d'Argenson
12,"[{'type': 'source', 'value': '87420497'}, {'type': 'uic', 'value': '87420497'}]",Privas Hôpital Sainte-Marie,[],"{'lat': '44.731255', 'lon': '4.588704'}",Privas Hôpital Sainte-Marie (Privas),Europe/Paris,stop_area:SNCF:87420497,"[{'insee': '07186', 'name': 'Privas', 'level': 8, 'coord': {'lat': '44.7352708', 'lon': '4.5986733'}, 'label': 'Privas (07000)', 'id': 'admin:fr:07186', 'zip_code': '07000'}]",07186,44.731255,4.588704,44.7352708,4.5986733,Privas
13,"[{'type': 'source', 'value': '87698621'}, {'type': 'uic', 'value': '87698621'}]",Privas-Cours-du-Palais,[],"{'lat': '44.734577', 'lon': '4.600045'}",Privas-Cours-du-Palais (Privas),Europe/Paris,stop_area:SNCF:87698621,"[{'insee': '07186', 'name': 'Privas', 'level': 8, 'coord': {'lat': '44.7352708', 'lon': '4.5986733'}, 'label': 'Privas (07000)', 'id': 'admin:fr:07186', 'zip_code': '07000'}]",07186,44.734577,4.600045,44.7352708,4.5986733,Privas
14,"[{'type': 'source', 'value': '87343418'}, {'type': 'uic', 'value': '87343418'}]",Prouvy - Thiant,[],"{'lat': '50.316488', 'lon': '3.46127'}",Prouvy - Thiant (Prouvy),Europe/Paris,stop_area:SNCF:87343418,"[{'insee': '59475', 'name': 'Prouvy', 'level': 8, 'coord': {'lat': '50.3185654', 'lon': '3.4496843'}, 'label': 'Prouvy (59121)', 'id': 'admin:fr:59475', 'zip_code': '59121'}]",59475,50.316488,3.46127,50.3185654,3.4496843,Prouvy
15,"[{'type': 'source', 'value': '87144345'}, {'type': 'uic', 'value': '87144345'}]",Provenchères-sur-Fave,[],"{'lat': '48.304629', 'lon': '7.08549'}",Provenchères-sur-Fave (Provenchères-et-Colroy),Europe/Paris,stop_area:SNCF:87144345,"[{'insee': '88361', 'name': 'Provenchères-et-Colroy', 'level': 8, 'coord': {'lat': '48.3077481', 'lon': '7.079430299999999'}, 'label': 'Provenchères-et-Colroy (88490)', 'id': 'admin:fr:88361', 'zip_code': '88490'}]",88361,48.304629,7.08549,48.3077481,7.079430299999999,Provenchères-et-Colroy
16,"[{'type': 'source', 'value': '87116160'}, {'type': 'uic', 'value': '87116160'}]",Provins,[],"{'lat': '48.555737', 'lon': '3.302837'}",Provins (Provins),Europe/Paris,stop_area:SNCF:87116160,"[{'insee': '77379', 'name': 'Provins', 'level': 8, 'coord': {'lat': '48.5602959', 'lon': '3.2988089'}, 'label': 'Provins (77160)', 'id': 'admin:fr:77379', 'zip_code': '77160'}]",77379,48.555737,3.302837,48.5602959,3.2988089,Provins
17,"[{'type': 'source', 'value': '87171629'}, {'type': 'uic', 'value': '87171629'}]",Prunay,[],"{'lat': '49.198839', 'lon': '4.183629'}",Prunay (Prunay),Europe/Paris,stop_area:SNCF:87171629,"[{'insee': '51449', 'name': 'Prunay', 'level': 8, 'coord': {'lat': '49.1964785', 'lon': '4.1828575'}, 'label': 'Prunay (51360)', 'id': 'admin:fr:51449', 'zip_code': '51360'}]",51449,49.198839,4.183629,49.1964785,4.1828575,Prunay
